id	sentence_number	token	token_number	pos	entity	lemma
4821	7	days	19	NOUN	DATE	day
4821	7	of	20	ADP	None	of
4821	7	paid	21	VERB	None	pay
4821	7	parental	22	ADJ	None	parental
4821	7	leave	23	NOUN	None	leave
4821	7	.	24	PUNCT	None	.
4821	8	Today	1	NOUN	DATE	today
4821	8	,	2	PUNCT	None	,
4821	8	men	3	NOUN	None	man
4821	8	in	4	ADP	None	in
4821	8	Sweden	5	PROPN	GPE	Sweden
4821	8	take	6	VERB	None	take
4821	8	nearly	7	ADV	DATE	nearly
4821	8	a	8	DET	DATE	a
4821	8	quarter	9	NOUN	DATE	quarter
4821	8	of	10	ADP	None	of
4821	8	all	11	DET	None	all
4821	8	parental	12	ADJ	None	parental
4821	8	leave	13	NOUN	None	leave
4821	8	.	14	PUNCT	None	.
4822	1	In	1	ADP	None	in
4822	1	Sweden	2	PROPN	GPE	Sweden
4822	1	,	3	PUNCT	None	,
4822	1	parents	4	NOUN	None	parent
4822	1	are	5	AUX	None	be
4822	1	entitled	6	VERB	None	entitle
4822	1	to	7	ADP	None	to
4822	1	480	8	NUM	DATE	480
4822	1	days	9	NOUN	DATE	day
4822	1	of	10	ADP	None	of
4822	1	paid	11	VERB	None	pay
4822	1	parental	12	ADJ	None	parental
4822	1	leave	13	NOUN	None	leave
4822	1	to	14	PART	None	to
4822	1	allow	15	VERB	None	allow
4822	1	both	16	DET	None	both
4822	1	parents	17	NOUN	None	parent
4822	1	to	18	PART	None	to
4822	1	keep	19	VERB	None	keep
4822	1	their	20	PRON	None	their
4822	1	jobs	21	NOUN	None	job
4822	1	and	22	CCONJ	None	and
4822	1	also	23	ADV	None	also
4822	1	spend	24	VERB	None	spend
4822	1	time	25	NOUN	None	time
4822	1	to	26	PART	None	to
4822	1	bond	27	VERB	None	bond
4822	1	with	28	ADP	None	with
4822	1	their	29	PRON	None	their
4822	1	child	30	NOUN	None	child
4822	1	.	31	PUNCT	None	.
4822	2	City	1	NOUN	None	city
4822	2	parks	2	NOUN	None	park
4822	2	provide	3	VERB	None	provide
4822	2	a	4	DET	None	a
4822	2	great	5	ADJ	None	great
4822	2	arena	6	NOUN	None	arena
4822	2	for	7	SCONJ	None	for
4822	2	parents	8	NOUN	None	parent
4822	2	to	9	PART	None	to
4822	2	spend	10	VERB	None	spend
4822	2	time	11	NOUN	None	time
4822	2	with	12	ADP	None	with
4822	2	their	13	PRON	None	their
4822	2	kids	14	NOUN	None	kid
4822	2	.	15	PUNCT	None	.
4822	3	For	1	ADP	None	for
4822	3	390	2	NUM	DATE	390
4822	3	of	3	ADP	DATE	of
4822	3	the	4	DET	DATE	the
4822	3	days	5	NOUN	DATE	day
4822	3	,	6	PUNCT	None	,
4822	3	parents	7	NOUN	None	parent
4822	3	are	8	AUX	None	be
4822	3	entitled	9	VERB	None	entitle
4822	3	to	10	ADP	None	to
4822	3	nearly	11	ADV	CARDINAL	nearly
4822	3	80	12	NUM	CARDINAL	80
4822	3	per	13	NOUN	None	per
4822	3	cent	14	NOUN	None	cent
4822	3	of	15	ADP	None	of
4822	3	their	16	PRON	None	their
4822	3	normal	17	ADJ	None	normal
4822	3	pay	18	NOUN	None	pay
4822	3	.	19	PUNCT	None	.
4822	4	The	1	DET	None	the
4822	4	remaining	2	VERB	None	remain
4822	4	90	3	NUM	DATE	90
4822	4	days	4	NOUN	DATE	day
4822	4	are	5	AUX	None	be
4822	4	paid	6	VERB	None	pay
4822	4	at	7	ADP	None	at
4822	4	a	8	DET	None	a
4822	4	flat	9	ADJ	None	flat
4822	4	rate	10	NOUN	None	rate
4822	4	.	11	PUNCT	None	.
4822	5	Those	1	PRON	None	those
4822	5	who	2	PRON	None	who
4822	5	are	3	AUX	None	be
4822	5	not	4	PART	None	not
4822	5	in	5	ADP	None	in
4822	5	employment	6	NOUN	None	employment
4822	5	are	7	AUX	None	be
4822	5	also	8	ADV	None	also
4822	5	entitled	9	VERB	None	entitle
4822	5	to	10	PART	None	to
4822	5	paid	11	VERB	None	pay
4822	5	parental	12	ADJ	None	parental
4822	5	leave	13	NOUN	None	leave
4822	5	.	14	PUNCT	None	.
4822	6	Parental	1	ADJ	None	parental
4822	6	leave	2	NOUN	None	leave
4822	6	can	3	AUX	None	can
4822	6	be	4	AUX	None	be
4822	6	taken	5	VERB	None	take
4822	6	up	6	ADP	None	up
4822	6	until	7	SCONJ	None	until
4822	6	a	8	DET	None	a
4822	6	child	9	NOUN	None	child
4822	6	turns	10	VERB	None	turn
4822	6	eight	11	NUM	CARDINAL	eight
4822	6	.	12	PUNCT	None	.
4822	7	In	1	ADP	None	in
4822	7	Sweden	2	PROPN	GPE	Sweden
4822	7	’s	3	PART	None	’s
4822	7	efforts	4	NOUN	None	effort
4822	7	to	5	PART	None	to
4822	7	achieve	6	VERB	None	achieve
4822	7	gender	7	NOUN	None	gender
4822	7	equality	8	NOUN	None	equality
4822	7	,	9	PUNCT	None	,
4822	7	each	10	DET	None	each
4822	7	parent	11	NOUN	None	parent
4822	7	is	12	AUX	None	be
4822	7	entitled	13	VERB	None	entitle
4822	7	to	14	ADP	None	to
4822	7	240	15	NUM	CARDINAL	240
4822	7	of	16	ADP	None	of
4822	7	the	17	DET	DATE	the
4822	7	480	18	NUM	DATE	480
4822	7	days	19	NOUN	DATE	day
4822	7	of	20	ADP	None	of
4822	7	paid	21	VERB	None	pay
4822	7	parental	22	ADJ	None	parental
4822	7	leave	23	NOUN	None	leave
4822	7	.	24	PUNCT	None	.
4822	8	Today	1	NOUN	DATE	today
4822	8	,	2	PUNCT	None	,
4822	8	men	3	NOUN	None	man
4822	8	in	4	ADP	None	in
4822	8	Sweden	5	PROPN	GPE	Sweden
4822	8	take	6	VERB	None	take
4822	8	nearly	7	ADV	DATE	nearly
4822	8	a	8	DET	DATE	a
4822	8	quarter	9	NOUN	DATE	quarter
4822	8	of	10	ADP	None	of
4822	8	all	11	DET	None	all
4822	8	parental	12	ADJ	None	parental
4822	8	leave	13	NOUN	None	leave
4822	8	.	14	PUNCT	None	.
4823	1	In	1	ADP	None	in
4823	1	Sweden	2	PROPN	GPE	Sweden
4823	1	,	3	PUNCT	None	,
4823	1	parents	4	NOUN	None	parent
4823	1	are	5	AUX	None	be
4823	1	entitled	6	VERB	None	entitle
4823	1	to	7	ADP	None	to
4823	1	480	8	NUM	DATE	480
4823	1	days	9	NOUN	DATE	day
4823	1	of	10	ADP	None	of
4823	1	paid	11	VERB	None	pay
4823	1	parental	12	ADJ	None	parental
4823	1	leave	13	NOUN	None	leave
4823	1	to	14	PART	None	to
4823	1	allow	15	VERB	None	allow
4823	1	both	16	DET	None	both
4823	1	parents	17	NOUN	None	parent
4823	1	to	18	PART	None	to
4823	1	keep	19	VERB	None	keep
4823	1	their	20	PRON	None	their
4823	1	jobs	21	NOUN	None	job
4823	1	and	22	CCONJ	None	and
4823	1	also	23	ADV	None	also
4823	1	spend	24	VERB	None	spend
4823	1	time	25	NOUN	None	time
4823	1	to	26	PART	None	to
4823	1	bond	27	VERB	None	bond
4823	1	with	28	ADP	None	with
4823	1	their	29	PRON	None	their
4823	1	child	30	NOUN	None	child
4823	1	.	31	PUNCT	None	.
4823	2	City	1	NOUN	None	city
4823	2	parks	2	NOUN	None	park
4823	2	provide	3	VERB	None	provide
4823	2	a	4	DET	None	a
4823	2	great	5	ADJ	None	great
4823	2	arena	6	NOUN	None	arena
4823	2	for	7	SCONJ	None	for
4823	2	parents	8	NOUN	None	parent
4823	2	to	9	PART	None	to
4823	2	spend	10	VERB	None	spend
4823	2	time	11	NOUN	None	time
4823	2	with	12	ADP	None	with
4823	2	their	13	PRON	None	their
4823	2	kids	14	NOUN	None	kid
4823	2	.	15	PUNCT	None	.
4823	3	For	1	ADP	None	for
4823	3	390	2	NUM	DATE	390
4823	3	of	3	ADP	DATE	of
4823	3	the	4	DET	DATE	the
4823	3	days	5	NOUN	DATE	day
4823	3	,	6	PUNCT	None	,
4823	3	parents	7	NOUN	None	parent
4823	3	are	8	AUX	None	be
4823	3	entitled	9	VERB	None	entitle
4823	3	to	10	ADP	None	to
4823	3	nearly	11	ADV	CARDINAL	nearly
4823	3	80	12	NUM	CARDINAL	80
4823	3	per	13	NOUN	None	per
4823	3	cent	14	NOUN	None	cent
4823	3	of	15	ADP	None	of
4823	3	their	16	PRON	None	their
4823	3	normal	17	ADJ	None	normal
4823	3	pay	18	NOUN	None	pay
4823	3	.	19	PUNCT	None	.
4823	4	The	1	DET	None	the
4823	4	remaining	2	VERB	None	remain
4823	4	90	3	NUM	DATE	90
4823	4	days	4	NOUN	DATE	day
4823	4	are	5	AUX	None	be
4823	4	paid	6	VERB	None	pay
4823	4	at	7	ADP	None	at
4823	4	a	8	DET	None	a
4823	4	flat	9	ADJ	None	flat
4823	4	rate	10	NOUN	None	rate
4823	4	.	11	PUNCT	None	.
4823	5	Those	1	PRON	None	those
4823	5	who	2	PRON	None	who
4823	5	are	3	AUX	None	be
4823	5	not	4	PART	None	not
4823	5	in	5	ADP	None	in
4823	5	employment	6	NOUN	None	employment
4823	5	are	7	AUX	None	be
4823	5	also	8	ADV	None	also
4823	5	entitled	9	VERB	None	entitle
4823	5	to	10	PART	None	to
4823	5	paid	11	VERB	None	pay
4823	5	parental	12	ADJ	None	parental
4823	5	leave	13	NOUN	None	leave
4823	5	.	14	PUNCT	None	.
4823	6	Parental	1	ADJ	None	parental
4823	6	leave	2	NOUN	None	leave
4823	6	can	3	AUX	None	can
4823	6	be	4	AUX	None	be
4823	6	taken	5	VERB	None	take
4823	6	up	6	ADP	None	up
4823	6	until	7	SCONJ	None	until
4823	6	a	8	DET	None	a
4823	6	child	9	NOUN	None	child
4823	6	turns	10	VERB	None	turn
4823	6	eight	11	NUM	CARDINAL	eight
4823	6	.	12	PUNCT	None	.
4823	7	In	1	ADP	None	in
4823	7	Sweden	2	PROPN	GPE	Sweden
4823	7	’s	3	PART	None	’s
4823	7	efforts	4	NOUN	None	effort
4823	7	to	5	PART	None	to
4823	7	achieve	6	VERB	None	achieve
4823	7	gender	7	NOUN	None	gender
4823	7	equality	8	NOUN	None	equality
4823	7	,	9	PUNCT	None	,
4823	7	each	10	DET	None	each
4823	7	parent	11	NOUN	None	parent
4823	7	is	12	AUX	None	be
4823	7	entitled	13	VERB	None	entitle
4823	7	to	14	ADP	None	to
4823	7	240	15	NUM	CARDINAL	240
4823	7	of	16	ADP	None	of
4823	7	the	17	DET	DATE	the
4823	7	480	18	NUM	DATE	480
4823	7	days	19	NOUN	DATE	day
4823	7	of	20	ADP	None	of
4823	7	paid	21	VERB	None	pay
4823	7	parental	22	ADJ	None	parental
4823	7	leave	23	NOUN	None	leave
4823	7	.	24	PUNCT	None	.
4823	8	Today	1	NOUN	DATE	today
4823	8	,	2	PUNCT	None	,
4823	8	men	3	NOUN	None	man
4823	8	in	4	ADP	None	in
4823	8	Sweden	5	PROPN	GPE	Sweden
4823	8	take	6	VERB	None	take
4823	8	nearly	7	ADV	DATE	nearly
4823	8	a	8	DET	DATE	a
4823	8	quarter	9	NOUN	DATE	quarter
4823	8	of	10	ADP	None	of
4823	8	all	11	DET	None	all
4823	8	parental	12	ADJ	None	parental
4823	8	leave	13	NOUN	None	leave
4823	8	.	14	PUNCT	None	.
4824	1	In	1	ADP	None	in
4824	1	Sweden	2	PROPN	GPE	Sweden
4824	1	,	3	PUNCT	None	,
4824	1	parents	4	NOUN	None	parent
4824	1	are	5	AUX	None	be
4824	1	entitled	6	VERB	None	entitle
4824	1	to	7	ADP	None	to
4824	1	480	8	NUM	DATE	480
4824	1	days	9	NOUN	DATE	day
4824	1	of	10	ADP	None	of
4824	1	paid	11	VERB	None	pay
4824	1	parental	12	ADJ	None	parental
4824	1	leave	13	NOUN	None	leave
4824	1	to	14	PART	None	to
4824	1	allow	15	VERB	None	allow
4824	1	both	16	DET	None	both
4824	1	parents	17	NOUN	None	parent
4824	1	to	18	PART	None	to
4824	1	keep	19	VERB	None	keep
4824	1	their	20	PRON	None	their
4824	1	jobs	21	NOUN	None	job
4824	1	and	22	CCONJ	None	and
4824	1	also	23	ADV	None	also
4824	1	spend	24	VERB	None	spend
4824	1	time	25	NOUN	None	time
4824	1	to	26	PART	None	to
4824	1	bond	27	VERB	None	bond
4824	1	with	28	ADP	None	with
4824	1	their	29	PRON	None	their
4824	1	child	30	NOUN	None	child
4824	1	.	31	PUNCT	None	.
4824	2	City	1	NOUN	None	city
4824	2	parks	2	NOUN	None	park
4824	2	provide	3	VERB	None	provide
4824	2	a	4	DET	None	a
4824	2	great	5	ADJ	None	great
4824	2	arena	6	NOUN	None	arena
4824	2	for	7	SCONJ	None	for
4824	2	parents	8	NOUN	None	parent
4824	2	to	9	PART	None	to
4824	2	spend	10	VERB	None	spend
4824	2	time	11	NOUN	None	time
4824	2	with	12	ADP	None	with
4824	2	their	13	PRON	None	their
4824	2	kids	14	NOUN	None	kid
4824	2	.	15	PUNCT	None	.
4824	3	For	1	ADP	None	for
4824	3	390	2	NUM	DATE	390
4824	3	of	3	ADP	DATE	of
4824	3	the	4	DET	DATE	the
4824	3	days	5	NOUN	DATE	day
4824	3	,	6	PUNCT	None	,
4824	3	parents	7	NOUN	None	parent
4824	3	are	8	AUX	None	be
4824	3	entitled	9	VERB	None	entitle
4824	3	to	10	ADP	None	to
4824	3	nearly	11	ADV	CARDINAL	nearly
4824	3	80	12	NUM	CARDINAL	80
4824	3	per	13	NOUN	None	per
4824	3	cent	14	NOUN	None	cent
4824	3	of	15	ADP	None	of
4824	3	their	16	PRON	None	their
4824	3	normal	17	ADJ	None	normal
4824	3	pay	18	NOUN	None	pay
4824	3	.	19	PUNCT	None	.
4824	4	The	1	DET	None	the
4824	4	remaining	2	VERB	None	remain
4824	4	90	3	NUM	DATE	90
4824	4	days	4	NOUN	DATE	day
4824	4	are	5	AUX	None	be
4824	4	paid	6	VERB	None	pay
4824	4	at	7	ADP	None	at
4824	4	a	8	DET	None	a
4824	4	flat	9	ADJ	None	flat
4824	4	rate	10	NOUN	None	rate
4824	4	.	11	PUNCT	None	.
4824	5	Those	1	PRON	None	those
4824	5	who	2	PRON	None	who
4824	5	are	3	AUX	None	be
4824	5	not	4	PART	None	not
4824	5	in	5	ADP	None	in
4824	5	employment	6	NOUN	None	employment
4824	5	are	7	AUX	None	be
4824	5	also	8	ADV	None	also
4824	5	entitled	9	VERB	None	entitle
4824	5	to	10	PART	None	to
4824	5	paid	11	VERB	None	pay
4824	5	parental	12	ADJ	None	parental
4824	5	leave	13	NOUN	None	leave
4824	5	.	14	PUNCT	None	.
4824	6	Parental	1	ADJ	None	parental
4824	6	leave	2	NOUN	None	leave
4824	6	can	3	AUX	None	can
4824	6	be	4	AUX	None	be
4824	6	taken	5	VERB	None	take
4824	6	up	6	ADP	None	up
4824	6	until	7	SCONJ	None	until
4824	6	a	8	DET	None	a
4824	6	child	9	NOUN	None	child
4824	6	turns	10	VERB	None	turn
4824	6	eight	11	NUM	CARDINAL	eight
4824	6	.	12	PUNCT	None	.
4824	7	In	1	ADP	None	in
4824	7	Sweden	2	PROPN	GPE	Sweden
4824	7	’s	3	PART	None	’s
4824	7	efforts	4	NOUN	None	effort
4824	7	to	5	PART	None	to
4824	7	achieve	6	VERB	None	achieve
4824	7	gender	7	NOUN	None	gender
4824	7	equality	8	NOUN	None	equality
4824	7	,	9	PUNCT	None	,
4824	7	each	10	DET	None	each
4824	7	parent	11	NOUN	None	parent
4824	7	is	12	AUX	None	be
4824	7	entitled	13	VERB	None	entitle
4824	7	to	14	ADP	None	to
4824	7	240	15	NUM	CARDINAL	240
4824	7	of	16	ADP	None	of
4824	7	the	17	DET	DATE	the
4824	7	480	18	NUM	DATE	480
4824	7	days	19	NOUN	DATE	day
4824	7	of	20	ADP	None	of
4824	7	paid	21	VERB	None	pay
4824	7	parental	22	ADJ	None	parental
4824	7	leave	23	NOUN	None	leave
4824	7	.	24	PUNCT	None	.
4824	8	Today	1	NOUN	DATE	today
4824	8	,	2	PUNCT	None	,
4824	8	men	3	NOUN	None	man
4824	8	in	4	ADP	None	in
4824	8	Sweden	5	PROPN	GPE	Sweden
4824	8	take	6	VERB	None	take
4824	8	nearly	7	ADV	DATE	nearly
4824	8	a	8	DET	DATE	a
4824	8	quarter	9	NOUN	DATE	quarter
4824	8	of	10	ADP	None	of
4824	8	all	11	DET	None	all
4824	8	parental	12	ADJ	None	parental
4824	8	leave	13	NOUN	None	leave
4824	8	.	14	PUNCT	None	.
4966	1	Table	1	ADJ	None	table
4966	1	tennis	2	NOUN	None	tennis
4966	1	is	3	AUX	None	be
4966	1	popular	4	ADJ	None	popular
4966	1	in	5	ADP	None	in
4966	1	homes	6	NOUN	None	home
4966	1	,	7	PUNCT	None	,
4966	1	workplaces	8	NOUN	None	workplace
4966	1	,	9	PUNCT	None	,
4966	1	student	10	NOUN	None	student
4966	1	clubs	11	NOUN	None	club
4966	1	and	12	CCONJ	None	and
4966	1	even	13	ADV	None	even
4966	1	as	14	ADP	None	as
4966	1	here	15	ADV	None	here
4966	1	,	16	PUNCT	None	,
4966	1	at	17	ADP	None	at
4966	1	an	18	DET	None	an
4966	1	outdoor	19	ADJ	None	outdoor
4966	1	nightclub	20	NOUN	None	nightclub
4966	1	in	21	ADP	None	in
4966	1	Stockholm	22	PROPN	GPE	Stockholm
4966	1	.	23	PUNCT	None	.
4966	2	The	1	DET	None	the
4966	2	club	2	NOUN	None	club
4966	2	&	3	CCONJ	PERSON	&
4966	2	quot;Under	4	PROPN	PERSON	quot;Under
4966	2	Bron&quot	5	PROPN	PERSON	Bron&quot
4966	2	;	6	PUNCT	None	;
4966	2	(	7	PUNCT	None	(
4966	2	&	8	CCONJ	None	&
4966	2	quot;Under	9	VERB	None	quot;Under
4966	2	the	10	DET	None	the
4966	2	Bridge&quot	11	NOUN	None	bridge&quot
4966	2	;)	12	PUNCT	None	;)
4966	2	is	13	AUX	None	be
4966	2	located	14	VERB	None	locate
4966	2	under	15	ADP	None	under
4966	2	the	16	DET	None	the
4966	2	Skanstull	17	PROPN	NORP	Skanstull
4966	2	bridge	18	NOUN	None	bridge
4966	2	in	19	ADP	None	in
4966	2	the	20	DET	None	the
4966	2	southern	21	ADJ	None	southern
4966	2	district	22	NOUN	None	district
4966	2	of	23	ADP	None	of
4966	2	Stockholm	24	PROPN	GPE	Stockholm
4966	2	called	25	VERB	None	call
4966	2	Södermalm	26	PROPN	None	Södermalm
4966	2	.	27	PUNCT	None	.
5792	1	More	1	ADJ	None	More
5792	1	and	2	CCONJ	None	and
5792	1	more	3	ADJ	None	more
5792	1	farmers	4	NOUN	None	farmer
5792	1	in	5	ADP	None	in
5792	1	Sweden	6	PROPN	GPE	Sweden
5792	1	are	7	AUX	None	be
5792	1	converting	8	VERB	None	convert
5792	1	their	9	PRON	None	their
5792	1	lands	10	NOUN	None	land
5792	1	and	11	CCONJ	None	and
5792	1	methods	12	NOUN	None	method
5792	1	from	13	ADP	None	from
5792	1	conventional	14	ADJ	None	conventional
5792	1	farming	15	NOUN	None	farming
5792	1	to	16	ADP	None	to
5792	1	organic	17	ADJ	None	organic
5792	1	farming	18	NOUN	None	farming
5792	1	.	19	PUNCT	None	.
5792	2	Slightly	1	ADV	CARDINAL	slightly
5792	2	under	2	ADP	CARDINAL	under
5792	2	20	3	NUM	None	20
5792	2	per	4	NOUN	None	per
5792	2	cent	5	NOUN	None	cent
5792	2	of	6	ADP	None	of
5792	2	Sweden	7	PROPN	GPE	Sweden
5792	2	’s	8	PART	None	’s
5792	2	farm	9	NOUN	None	farm
5792	2	areal	10	NOUN	None	areal
5792	2	has	11	AUX	None	have
5792	2	been	12	AUX	None	be
5792	2	converted	13	VERB	None	convert
5792	2	to	14	ADP	None	to
5792	2	organic	15	ADJ	None	organic
5792	2	farm	16	NOUN	None	farm
5792	2	land	17	NOUN	None	land
5792	2	.	18	PUNCT	None	.
5792	3	A	1	DET	CARDINAL	a
5792	3	third	2	NOUN	CARDINAL	third
5792	3	of	3	ADP	None	of
5792	3	all	4	DET	None	all
5792	3	greens	5	NOUN	None	green
5792	3	are	6	AUX	None	be
5792	3	farmed	7	VERB	None	farm
5792	3	using	8	VERB	None	use
5792	3	organic	9	ADJ	None	organic
5792	3	land	10	NOUN	None	land
5792	3	and	11	CCONJ	None	and
5792	3	methods	12	NOUN	None	method
5792	3	.	13	PUNCT	None	.
5792	4	About	1	ADV	CARDINAL	about
5792	4	seven	2	NUM	CARDINAL	seven
5792	4	per	3	NOUN	None	per
5792	4	cent	4	NOUN	None	cent
5792	4	of	5	ADP	None	of
5792	4	Sweden	6	PROPN	GPE	Sweden
5792	4	’s	7	PART	None	’s
5792	4	area	8	NOUN	None	area
5792	4	is	9	AUX	None	be
5792	4	used	10	VERB	None	use
5792	4	for	11	ADP	None	for
5792	4	agriculture	12	NOUN	None	agriculture
5792	4	.	13	PUNCT	None	.
5792	5	The	1	DET	None	the
5792	5	Swedish	2	ADJ	NORP	swedish
5792	5	agricultural	3	ADJ	None	agricultural
5792	5	sector	4	NOUN	None	sector
5792	5	employs	5	VERB	None	employ
5792	5	1.5	6	NUM	MONEY	1.5
5792	5	per	7	ADP	MONEY	per
5792	5	cent	8	NOUN	MONEY	cent
5792	5	of	9	ADP	None	of
5792	5	the	10	DET	None	the
5792	5	Swedish	11	ADJ	NORP	swedish
5792	5	workforce	12	NOUN	None	workforce
5792	5	.	13	PUNCT	None	.
5793	1	More	1	ADJ	None	More
5793	1	and	2	CCONJ	None	and
5793	1	more	3	ADJ	None	more
5793	1	farmers	4	NOUN	None	farmer
5793	1	in	5	ADP	None	in
5793	1	Sweden	6	PROPN	GPE	Sweden
5793	1	are	7	AUX	None	be
5793	1	converting	8	VERB	None	convert
5793	1	their	9	PRON	None	their
5793	1	lands	10	NOUN	None	land
5793	1	and	11	CCONJ	None	and
5793	1	methods	12	NOUN	None	method
5793	1	from	13	ADP	None	from
5793	1	conventional	14	ADJ	None	conventional
5793	1	farming	15	NOUN	None	farming
5793	1	to	16	ADP	None	to
5793	1	organic	17	ADJ	None	organic
5793	1	farming	18	NOUN	None	farming
5793	1	.	19	PUNCT	None	.
5793	2	Slightly	1	ADV	CARDINAL	slightly
5793	2	under	2	ADP	CARDINAL	under
5793	2	20	3	NUM	None	20
5793	2	per	4	NOUN	None	per
5793	2	cent	5	NOUN	None	cent
5793	2	of	6	ADP	None	of
5793	2	Sweden	7	PROPN	GPE	Sweden
5793	2	’s	8	PART	None	’s
5793	2	farm	9	NOUN	None	farm
5793	2	areal	10	NOUN	None	areal
5793	2	has	11	AUX	None	have
5793	2	been	12	AUX	None	be
5793	2	converted	13	VERB	None	convert
5793	2	to	14	ADP	None	to
5793	2	organic	15	ADJ	None	organic
5793	2	farm	16	NOUN	None	farm
5793	2	land	17	NOUN	None	land
5793	2	.	18	PUNCT	None	.
5793	3	A	1	DET	CARDINAL	a
5793	3	third	2	NOUN	CARDINAL	third
5793	3	of	3	ADP	None	of
5793	3	all	4	DET	None	all
5793	3	greens	5	NOUN	None	green
5793	3	are	6	AUX	None	be
5793	3	farmed	7	VERB	None	farm
5793	3	using	8	VERB	None	use
5793	3	organic	9	ADJ	None	organic
5793	3	land	10	NOUN	None	land
5793	3	and	11	CCONJ	None	and
5793	3	methods	12	NOUN	None	method
5793	3	.	13	PUNCT	None	.
5793	4	About	1	ADV	CARDINAL	about
5793	4	seven	2	NUM	CARDINAL	seven
5793	4	per	3	NOUN	None	per
5793	4	cent	4	NOUN	None	cent
5793	4	of	5	ADP	None	of
5793	4	Sweden	6	PROPN	GPE	Sweden
5793	4	’s	7	PART	None	’s
5793	4	area	8	NOUN	None	area
5793	4	is	9	AUX	None	be
5793	4	used	10	VERB	None	use
5793	4	for	11	ADP	None	for
5793	4	agriculture	12	NOUN	None	agriculture
5793	4	.	13	PUNCT	None	.
5793	5	The	1	DET	None	the
5793	5	Swedish	2	ADJ	NORP	swedish
5793	5	agricultural	3	ADJ	None	agricultural
5793	5	sector	4	NOUN	None	sector
5793	5	employs	5	VERB	None	employ
5793	5	1.5	6	NUM	MONEY	1.5
5793	5	per	7	ADP	MONEY	per
5793	5	cent	8	NOUN	MONEY	cent
5793	5	of	9	ADP	None	of
5793	5	the	10	DET	None	the
5793	5	Swedish	11	ADJ	NORP	swedish
5793	5	workforce	12	NOUN	None	workforce
5793	5	.	13	PUNCT	None	.
5794	1	More	1	ADJ	None	More
5794	1	and	2	CCONJ	None	and
5794	1	more	3	ADJ	None	more
5794	1	farmers	4	NOUN	None	farmer
5794	1	in	5	ADP	None	in
5794	1	Sweden	6	PROPN	GPE	Sweden
5794	1	are	7	AUX	None	be
5794	1	converting	8	VERB	None	convert
5794	1	their	9	PRON	None	their
5794	1	lands	10	NOUN	None	land
5794	1	and	11	CCONJ	None	and
5794	1	methods	12	NOUN	None	method
5794	1	from	13	ADP	None	from
5794	1	conventional	14	ADJ	None	conventional
5794	1	farming	15	NOUN	None	farming
5794	1	to	16	ADP	None	to
5794	1	organic	17	ADJ	None	organic
5794	1	farming	18	NOUN	None	farming
5794	1	.	19	PUNCT	None	.
5794	2	Slightly	1	ADV	CARDINAL	slightly
5794	2	under	2	ADP	CARDINAL	under
5794	2	20	3	NUM	None	20
5794	2	per	4	NOUN	None	per
5794	2	cent	5	NOUN	None	cent
5794	2	of	6	ADP	None	of
5794	2	Sweden	7	PROPN	GPE	Sweden
5794	2	’s	8	PART	None	’s
5794	2	farm	9	NOUN	None	farm
5794	2	areal	10	NOUN	None	areal
5794	2	has	11	AUX	None	have
5794	2	been	12	AUX	None	be
5794	2	converted	13	VERB	None	convert
5794	2	to	14	ADP	None	to
5794	2	organic	15	ADJ	None	organic
5794	2	farm	16	NOUN	None	farm
5794	2	land	17	NOUN	None	land
5794	2	.	18	PUNCT	None	.
5794	3	A	1	DET	CARDINAL	a
5794	3	third	2	NOUN	CARDINAL	third
5794	3	of	3	ADP	None	of
5794	3	all	4	DET	None	all
5794	3	greens	5	NOUN	None	green
5794	3	are	6	AUX	None	be
5794	3	farmed	7	VERB	None	farm
5794	3	using	8	VERB	None	use
5794	3	organic	9	ADJ	None	organic
5794	3	land	10	NOUN	None	land
5794	3	and	11	CCONJ	None	and
5794	3	methods	12	NOUN	None	method
5794	3	.	13	PUNCT	None	.
5794	4	About	1	ADV	CARDINAL	about
5794	4	seven	2	NUM	CARDINAL	seven
5794	4	per	3	NOUN	None	per
5794	4	cent	4	NOUN	None	cent
5794	4	of	5	ADP	None	of
5794	4	Sweden	6	PROPN	GPE	Sweden
5794	4	’s	7	PART	None	’s
5794	4	area	8	NOUN	None	area
5794	4	is	9	AUX	None	be
5794	4	used	10	VERB	None	use
5794	4	for	11	ADP	None	for
5794	4	agriculture	12	NOUN	None	agriculture
5794	4	.	13	PUNCT	None	.
5794	5	The	1	DET	None	the
5794	5	Swedish	2	ADJ	NORP	swedish
5794	5	agricultural	3	ADJ	None	agricultural
5794	5	sector	4	NOUN	None	sector
5794	5	employs	5	VERB	None	employ
5794	5	1.5	6	NUM	MONEY	1.5
5794	5	per	7	ADP	MONEY	per
5794	5	cent	8	NOUN	MONEY	cent
5794	5	of	9	ADP	None	of
5794	5	the	10	DET	None	the
5794	5	Swedish	11	ADJ	NORP	swedish
5794	5	workforce	12	NOUN	None	workforce
5794	5	.	13	PUNCT	None	.
6610	1	'	1	PUNCT	None	'
6610	1	Fika	2	PROPN	None	Fika
6610	1	'	3	PUNCT	None	'
6610	1	is	4	AUX	None	be
6610	1	a	5	DET	None	a
6610	1	Swedish	6	ADJ	NORP	swedish
6610	1	tradition	7	NOUN	None	tradition
6610	1	that	8	PRON	None	that
6610	1	involves	9	VERB	None	involve
6610	1	setting	10	VERB	None	set
6610	1	aside	11	ADP	None	aside
